권역,지역,세부지역,대학명,계열,2026 수시 모집단위,2025 수시 모집단위,전형변경,모집단위변경,교과1/전형,교과1/충원,교과1/70%,교과1/50%,교과2/전형,교과2/충원,교과2/70%,교과2/50%,교과3/전형,교과3/충원,교과3/70%,교과3/50%,종합1/전형,종합1/충원,종합1/70%,종합1/50%,종합2/전형,종합2/충원,종합2/70%,종합2/50%,정시백분위,정시/충원,2025 정시 반영영역,영어한국사,학과홈페이지URL,모집인원_교과,모집인원_종합,모집인원_정시,수능반영_국,수능반영_수,수능반영_영,수능반영_탐,수능반영_한,면접비율,논술비율,2024_교과70,2024_종합70,2024_정시,2023_교과70,2023_종합70,2023_정시,경쟁률_교과,경쟁률_종합,경쟁률_정시,비고
충청권,대전,대전,충남대,인문,경영학부,,,,학생부교과(일반전형),78,3.15,2.82,학생부교과(지역인재전형),54,2.6,2.51,,,,,학생부종합(종합I일반전형),,3.25,3.14,학생부종합(종합I서류전형),,3.14,2.95,85,23,,4/2,,57,23,45,,,,,,,,3.11,3.27,,2.85,,,5.6,14.61,3.9,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,무역학과,,,,학생부교과(일반전형),26,3,2.88,학생부교과(지역인재전형),10,2.8,2.78,,,,,학생부종합(종합I일반전형),,3.44,3.39,학생부종합(종합I서류전형),,3.52,3.37,77,4,,3/4,,9,6,12,,,,,,,,3.13,3.57,,3.78,,,8,12.5,5.3,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,문화와사회융합전공,,,,학생부교과(일반전형),1,3.1,3.08,학생부교과(지역인재전형),3,3.25,3.18,,,,,서류,1,3.58,3.43,일반,0,3.67,3.67,77,0,,2/2,,4,2,2,,,,,,,,,,,,,,52.3,15,16,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,리더십과조직과학전공,,,,학생부교과(일반전형),2,3.39,3.32,학생부교과(지역인재전형),0,3.2,3.15,,,,,서류,2,3.97,3.96,일반,0,3.76,3.76,72,0,,2/3,,4,2,3,,,,,,,,,,,,,,38.8,12.5,11.3,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,공공안전융합전공,,,,학생부교과(일반전형),3,2.86,2.86,학생부교과(지역인재전형),1,2.91,2.83,,,,,학생부종합(종합I일반전형),,3.27,3.18,,,,,72,0,,2/3,,5,2,2,,,,,,,,2.79,2.84,,4.04,,,9.4,12,8,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,국제학부,,,,학생부교과(일반전형),11,3.33,3.1,학생부교과(지역인재전형),1,3.01,2.99,,,,,서류,4,3.39,3.38,학생부종합(종합I서류전형),,3.39,3.38,80,2,,3/1,,5,2,2,,,,,,,,3.14,3.74,,3.2,,,7.6,15.5,8,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,국어교육과,,,,학생부교과(일반전형),2,2.25,2.13,학생부교과(지역인재전형),1,2.86,2.83,,,,,일반,0,2.79,2.79,,,,,77,2,,2/2,,5,1,8,,,,,,,,2.91,,,,,,9.4,20,8.1,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,영어교육과,,,,학생부교과(일반전형),10,2.65,2.62,학생부교과(지역인재전형),1,3.34,3.03,,,,,학생부종합(종합I일반전형),,3.53,3.36,,,,,77,4,,2/1,,3,3,6,,,,,,,,,2.87,,,,,21,13,10.2,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,교육학과,,,,학생부교과(일반전형),6,2.78,2.72,학생부교과(지역인재전형),2,2.81,2.76,,,,,학생부종합(종합I일반전형),,3.42,3.37,,,,,81,9,,3/1,,5,2,7,,,,,,,,2.65,,,,,,14.8,13.5,5.3,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,수학과,,,,학생부교과(일반전형),28,2.98,2.94,학생부교과(지역인재전형),7,3.14,3.1,,,,,학생부종합(종합I일반전형),,3.88,3.86,학생부종합(종합I서류전형),,3.84,3.8,74,10,,2/5,,22,9,10,,,,,,,,3.8,3.86,,3.92,,,7.5,13,5.9,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,정보통계학과,,,,학생부교과(일반전형),11,2.73,2.7,학생부교과(지역인재전형),9,3.32,3.1,,,,,학생부종합(종합I일반전형),,3.28,3.2,,,,,79,8,,3/2,,10,3,5,,,,,,,,2.92,4.02,,3.51,,,7,11.67,8,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,물리학과,,,,학생부교과(일반전형),31,3.01,2.94,학생부교과(지역인재전형),6,3.15,3.12,,,,,학생부종합(종합I일반전형),,3.9,3.86,학생부종합(종합I서류전형),,3.71,3.51,80,14,,2/1,,15,8,13,,,,,,,,3.87,3.71,,4.2,,,13.9,19.13,5.8,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,천문우주과학과,,,,학생부교과(일반전형),14,2.73,2.44,학생부교과(지역인재전형),4,3.08,2.8,,,,,학생부종합(종합I일반전형),,3.17,3.11,학생부종합(종합I서류전형),,2.79,2.75,75,6,,2/5,,8,4,4,,,,,,,,3.3,3.59,,4.06,,,7.6,24.25,14.3,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,화학과,,,,학생부교과(일반전형),28,2.58,2.47,학생부교과(지역인재전형),8,2.35,2.34,,,,,학생부종합(종합I일반전형),,3.06,2.98,학생부종합(종합I서류전형),,3,2.85,84,15,,2/2,,16,9,16,,,,,,,,3.15,3.15,,2.98,,,7.3,11.67,8,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,생화학과,,,,학생부교과(일반전형),19,2.47,2.33,학생부교과(지역인재전형),8,2.49,2.48,,,,,학생부종합(종합I일반전형),,3.31,3.26,학생부종합(종합I서류전형),,2.67,2.54,83,0,,2/3,,7,3,5,,,,,,,,2.5,2.95,,2.79,,,9.3,23.33,11.2,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,지질환경과학과,,,,학생부교과(일반전형),7,3.07,2.98,학생부교과(지역인재전형),4,3.25,3.22,,,,,학생부종합(종합I일반전형),,3.82,3.53,학생부종합(종합I서류전형),,3.65,3.6,72,3,,3/1,,9,5,9,,,,,,,,3.5,4.02,,4.11,,,7,17.4,7.8,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,해양환경과학과,,,,학생부교과(일반전형),9,3.06,3.03,학생부교과(지역인재전형),7,3.14,3,,,,,학생부종합(종합I일반전형),,3.42,3.46,학생부종합(종합I서류전형),,3.53,3.41,73,4,,2/3,,7,4,4,,,,,,,,3.71,3.58,,4.12,,,9,34.25,10.3,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,반도체융합학과,,,,학생부교과(일반전형),29,2.55,2.5,학생부교과(지역인재전형),10,2.77,2.73,,,,,학생부종합(종합I일반전형),,3.39,3.32,학생부종합(종합I서류전형),,3.29,3.14,78,21,,2/2,,21,10,14,,,,,,,,,,,,,,11.7,7.7,7.6,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,건축학과,,,,학생부교과(일반전형),,3.82,3.52,학생부교과(지역인재전형),,2.84,2.72,,,,,학생부종합(종합I일반전형),,3.13,3.06,,,,,78.0,,,,,10,4,,,,,,,,,,,,,,,4.9,14.75,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,스마트시티건축공학과,,,,학생부교과(일반전형),29,3.11,3,학생부교과(지역인재전형),5,3.05,3.03,,,,,학생부종합(종합I일반전형),,3.51,3.39,학생부종합(종합I서류전형),,3.35,3.24,75,3,,2/1,,18,9,12,,,,,,,,3.37,3.58,,3.5,,,5.3,12.89,5.1,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,토목공학과,,,,학생부교과(일반전형),25,2.84,2.76,학생부교과(지역인재전형),3,2.9,2.79,,,,,학생부종합(종합I일반전형),,3.57,3.45,학생부종합(종합I서류전형),,3.61,3.53,77,7,,2/1,,11,4,12,,,,,,,,3.59,3.61,,3.48,,,8.5,18,4.6,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,환경공학과,,,,학생부교과(일반전형),8,2.43,2.4,학생부교과(지역인재전형),5,2.38,2.34,,,,,학생부종합(종합I일반전형),,2.99,2.92,학생부종합(종합I서류전형),,2.59,2.59,78,3,,3/1,,9,4,7,,,,,,,,3,3.26,,3.28,,,7,18.25,5.3,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,기계공학부,,,,학생부교과(일반전형),80,2.48,2.45,학생부교과(지역인재전형),19,2.47,2.43,,,,,학생부종합(종합I일반전형),,3.07,3,학생부종합(종합I서류전형),,2.99,2.83,78,12,,2/1,,26,12,19,,,,,,,,2.99,3.63,,3.1,,,8.2,20,5.1,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,메카트로닉스공학과,,,,학생부교과(일반전형),8,2.74,2.72,학생부교과(지역인재전형),0,3.16,2.86,,,,,학생부종합(종합I일반전형),,3.44,3.39,학생부종합(종합I서류전형),,3.39,3.32,80,9,,3/4,,8,4,8,,,,,,,,3.05,3.35,,3.39,,,6.3,14,5,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,자율운항시스템공학과,,,,학생부교과(일반전형),34,2.99,2.9,학생부교과(지역인재전형),7,3.1,3.04,,,,,학생부종합(종합I일반전형),,3.79,3.66,학생부종합(종합I서류전형),,3.48,3.46,80,1,,3/3,,19,9,11,,,,,,,,3.6,3.92,,3.53,,,9.5,15.11,4.6,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,항공우주공학과,,,,학생부교과(일반전형),9,2.52,2.46,학생부교과(지역인재전형),9,2.8,2.76,,,,,학생부종합(종합I일반전형),,3.26,3.13,학생부종합(종합I서류전형),,3.39,3.3,79,5,,3/1,,10,4,6,,,,,,,,3.07,3.4,,3.4,,,8,26,6.8,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,전기공학과,,,,학생부교과(일반전형),23,2.25,2.19,학생부교과(지역인재전형),5,2.22,2.21,,,,,학생부종합(종합I일반전형),,3.02,2.9,학생부종합(종합I서류전형),,3.05,2.98,87,6,,3/2,,12,5,7,,,,,,,,2.8,3.25,,3.01,,,8.1,10.6,5.1,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,전자공학과,,,,학생부교과(일반전형),16,1.98,1.93,학생부교과(지역인재전형),6,1.93,1.92,,,,,학생부종합(종합I일반전형),,2.77,2.67,학생부종합(종합I서류전형),,2.74,2.64,85,2,,3/2,,13,6,9,,,,,,,,2.48,2.68,,2.51,,,5.5,11.17,5.4,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,정보통신융합학부,,,,학생부교과(일반전형),41,2.82,2.78,학생부교과(지역인재전형),24,2.94,2.86,,,,,학생부종합(종합I일반전형),,3.57,3.52,학생부종합(종합I서류전형),,3.51,3.42,79,4,,3/4,,30,14,21,,,,,,,,,,,,,,5.1,12.43,4.5,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,컴퓨터인공지능학부,,,,학생부교과(일반전형),88,2.68,2.58,학생부교과(지역인재전형),71,2.87,2.78,,,,,학생부종합(종합I일반전형),,3.16,2.98,학생부종합(종합I서류전형),,3.19,3.05,83,29,,2/3,,52,22,40,,,,,,,,,,,,,,5.2,9.23,4.2,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,신소재공학과,,,,학생부교과(일반전형),51,2.42,2.39,학생부교과(지역인재전형),16,2.55,2.53,,,,,학생부종합(종합I일반전형),,3.05,2.95,학생부종합(종합I서류전형),,2.97,2.81,79,10,,1/1,,29,13,14,,,,,,,,2.71,3.18,,3.25,,,5.9,8.31,7.5,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,유기재료공학과,,,,학생부교과(일반전형),29,2.76,2.69,학생부교과(지역인재전형),11,2.82,2.73,,,,,학생부종합(종합I일반전형),,3.39,3.29,학생부종합(종합I서류전형),,3.24,3.09,76,8,,3/3,,19,9,17,,,,,,,,3.06,3.4,,3.34,,,4.7,9.33,4.6,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,응용화학공학과,,,,학생부교과(일반전형),32,2.21,2.14,학생부교과(지역인재전형),17,2.8,2.29,,,,,학생부종합(종합I일반전형),,2.82,2.69,학생부종합(종합I서류전형),,2.57,2.56,83,8,,3/2,,19,9,15,,,,,,,,2.52,2.92,,2.85,,,4.3,8.11,4.3,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,에너지공학과,,,,학생부교과(일반전형),19,2.7,2.66,학생부교과(지역인재전형),3,2.73,2.72,,,,,학생부종합(종합I일반전형),,3.25,3.15,학생부종합(종합I서류전형),,3.04,2.96,80,5,,2/2,,13,6,10,,,,,,,,,,,,,,12.3,15.67,5.5,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,수학교육과,,,,학생부교과(일반전형),6,2.33,2.25,학생부교과(지역인재전형),0,2.6,2.54,,,,,일반,1,2.52,2.52,,,,,79,3,,3/1,,6,1,6,,,,,,,,2.31,,,,,,5,19,4.8,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,건설공학교육과,,,,학생부교과(일반전형),8,3.31,3.26,학생부교과(지역인재전형),1,3.51,3.5,,,,,학생부종합(종합I일반전형),,4.09,4.02,,,,,72,3,,2/2,,6,3,8,,,,,,,,3.97,,,,,,23.7,18.33,5.8,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,기계공학교육과,,,,학생부교과(일반전형),9,3.34,3.31,학생부교과(지역인재전형),1,3.44,3.43,,,,,학생부종합(종합I일반전형),,4.05,4.06,,,,,75,2,,2/1,,10,4,12,,,,,,,,3.99,4.67,,4.01,,,18.9,10.25,5.6,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,전기·전자·통신공학교육과,,,,학생부교과(일반전형),,3.12,3.05,학생부교과(지역인재전형),,3.28,3.28,,,,,학생부종합(종합I일반전형),,3.77,3.75,,,,,73.67,6,,2/1,,10,4,12,,,,,,,,,,,,,,11.3,11.25,5.6,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,화학공학교육과,,,,학생부교과(일반전형),4,3.05,3.05,학생부교과(지역인재전형),1,3.38,3.3,,,,,학생부종합(종합I일반전형),,3.88,3.78,,,,,70,5,,3/3,,4,2,10,,,,,,,,4.87,4.14,,,,,17.5,13.5,7.2,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,기술교육과,,,,학생부교과(일반전형),8,3.31,2.64,학생부교과(지역인재전형),1,2.73,2.63,,,,,학생부종합(종합I일반전형),,3.42,3.34,,,,,83,3,,2/1,,10,4,14,,,,,,,,2.36,3.5,,2.46,,,4.7,8.25,4,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,약학과,,,,학생부교과(일반전형),15,1.24,1.23,학생부교과(지역인재전형),17,1.4,1.38,,,,,서류,1,1.53,1.51,학생부종합(종합I서류전형),,1.53,1.51,96,18,,1/1,,6,2,12,,,,,,,,1.35,1.51,,1.46,,,29.5,22.5,7.8,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,의예과,,,,학생부교과(일반전형),20,1.05,1.05,학생부교과(지역인재전형),13,1.13,1.09,,,,,학생부종합(종합I일반전형),,1.12,1.09,학생부종합(종합I서류전형),,1.15,1.13,94,11,,1/3,,12,14,13,,,,,,,,1.1,1.13,,1.13,,,15.6,10.14,4.5,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,의류학과,,,,학생부교과(일반전형),5,3.17,3.12,학생부교과(지역인재전형),1,2.72,2.69,,,,,학생부종합(종합I일반전형),,3.62,3.51,학생부종합(종합I서류전형),,3.36,3.29,78,7,,3/2,,8,4,8,,,,,,,,3.52,3.72,,5.14,,,8,17.25,6.1,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,식품영양학과,,,,학생부교과(일반전형),9,2.76,2.7,학생부교과(지역인재전형),9,3,2.83,,,,,학생부종합(종합I일반전형),,3.52,3.35,학생부종합(종합I서류전형),,3.05,3.01,75,1,,3/4,,9,3,5,,,,,,,,3.3,3.99,,4.26,,,8.1,23.33,5.2,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,소비자학과,,,,학생부교과(일반전형),11,2.88,2.84,학생부교과(지역인재전형),3,2.93,2.92,,,,,학생부종합(종합I일반전형),,3.74,3.7,학생부종합(종합I서류전형),,3.54,3.41,74,4,,2/1,,6,3,4,,,,,,,,4.08,3.68,,,,,13.2,15,6.3,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,수의예과,,,,학생부교과(일반전형),30,1.23,1.21,학생부교과(지역인재전형),12,1.39,1.37,,,,,학생부종합(종합I일반전형),,1.65,1.95,학생부종합(종합I서류전형),,1.55,1.48,95,9,,2/1,,14,4,10,,,,,,,,1.35,1.64,,1.51,,,27.3,29.75,7.8,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,간호학과,,,,학생부교과(일반전형),44,1.98,1.89,학생부교과(지역인재전형),14,1.93,1.91,,,,,학생부종합(종합I일반전형),,2.6,2.57,학생부종합(종합I서류전형),,2.51,2.46,81,11,,2/2,,22,13,19,,,,,,,,2.26,2.66,,2.38,,,7.2,16.92,3.8,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,생물과학과,,,,학생부교과(일반전형),19,2.31,2.22,학생부교과(지역인재전형),10,2.39,2.38,,,,,학생부종합(종합I일반전형),,2.56,2.53,,,,,77,4,,2/3,,10,8,7,,,,,,,,2.7,2.81,,3.03,,,6.1,17,7.1,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,미생물·분자생명과학과,,,,학생부교과(일반전형),,2.42,2.33,학생부교과(지역인재전형),,2.05,1.91,,,,,학생부종합(종합I일반전형),,2.94,2.9,,,,,79.33,3,,3/1,,9,3,6,,,,,,,,,,,,,,4.33,30,5.8,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,생명정보융합학과,,,,학생부교과(일반전형),14,2.34,2.24,학생부교과(지역인재전형),5,2.36,2.31,,,,,학생부종합(종합I일반전형),,2.9,2.65,학생부종합(종합I서류전형),,2.79,2.78,77,2,,3/1,,8,4,7,,,,,,,,2.74,2.94,,3.12,,,8.1,14.75,5.7,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,자율전공융합학부,,,,학생부교과(일반전형),,2.74,2.53,학생부교과(지역인재전형),,2.6,2.52,,,,,,,,,,,,,79,11,,4/2,,68,,24,,,,,,,,,,,,,,5.63,,5.3,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,인문사회융합학부,,,,학생부교과(일반전형),,3.13,3.01,학생부교과(지역인재전형),,3.16,3.02,,,,,,,,,,,,,77,27,,3/2,,88,,34,,,,,,,,,,,,,,6.99,,5.4,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,자연과학융합학부,,,,학생부교과(일반전형),,3.15,3.01,학생부교과(지역인재전형),,3.13,3.02,,,,,,,,,,,,,75,8,,3/4,,47,,18,,,,,,,,,,,,,,5.26,,5.6,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,공학융합학부,,,,학생부교과(일반전형),,2.92,2.79,학생부교과(지역인재전형),,2.95,2.87,,,,,,,,,,,,,83,24,,2/1,,46,,18,,,,,,,,,,,,,,5.3,,6.6,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,농생명융합학부,,,,학생부교과(일반전형),,3.03,2.9,학생부교과(지역인재전형),,3.14,2.98,,,,,,,,,,,,,73,23,,3/1,,188,,34,,,,,,,,,,,,,,7.87,,6.6,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,예체능,스포츠과학과,,,,,,,,,,,,,,,,학생부종합(종합I일반전형),,4.23,4.22,,,,,76,4,,4/2,,,10,14,,,,,,,,,,,,,,,22.7,5.3,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,자연,건축학과(5년제),,,,,,,,,,,,,,,,,,,,학생부종합(종합I서류전형),,2.83,2.82,78.0,,,,,,,,,,,,,,,,,,,,,,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
