대학명,모집단위,유형,전형명,기준,컷70,연도,모집인원27,경쟁률26
한양대,생명과학과,교과,학생부교과(추천형),70%컷(최종),1.45,2026,6,8.17
한양대,수학과,교과,학생부교과(추천형),70%컷(최종),1.55,2026,5,11
한양대,수학교육과,교과,학생부교과(추천형),70%컷(최종),1.55,2026,3,9.67
한양대,식품영양학과,교과,학생부교과(추천형),70%컷(최종),1.51,2026,8,9.13
한양대,신소재공학부,교과,학생부교과(추천형),70%컷(최종),1.36,2026,8,10.75
한양대,에너지공학과,교과,학생부교과(추천형),70%컷(최종),1.51,2026,4,22.5
한양대,원자력공학과,교과,학생부교과(추천형),70%컷(최종),1.49,2026,5,12.8
한양대,유기나노공학과,교과,학생부교과(추천형),70%컷(최종),1.4,2026,4,17.5
한양대,융합전자공학부,교과,학생부교과(추천형),70%컷(최종),1.37,2026,17,11.65
한양대,자원환경공학과,교과,학생부교과(추천형),70%컷(최종),1.61,2026,3,11
한양대,전기·생체공학부(전기공학전공),교과,학생부교과(추천형),70%컷(최종),1.48,2026,5,11
한양대,컴퓨터소프트웨어학부,교과,학생부교과(추천형),70%컷(최종),1.8,2026,13,7.46
한양대,화학공학과,교과,학생부교과(추천형),70%컷(최종),1.43,2026,5,7.6
한양대,화학과,교과,학생부교과(추천형),70%컷(최종),1.48,2026,6,7.5
한양대,반도체공학과,교과,학생부교과(추천형)(정원외),70%컷(최종),1.16,2026,6,17.67
한양대,교육공학과,종합,학생부종합(면접형),70%컷(최종),3.27,2026,6,32.33
한양대,교육학과,종합,학생부종합(면접형),70%컷(최종),3.38,2026,6,31
한양대,국어교육과,종합,학생부종합(면접형),70%컷(최종),2.7,2026,8,20.38
한양대,영어교육과,종합,학생부종합(면접형),70%컷(최종),2.07,2026,6,18.17
한양대,[유형1] 한양인터칼리지학부(자연),종합,학생부종합(면접형),70%컷(최종),4.82,2026,20,46.85
한양대,기계공학부,종합,학생부종합(면접형),70%컷(최종),4.86,2026,14,27.43
한양대,데이터사이언스학부,종합,학생부종합(면접형),70%컷(최종),4.87,2026,6,28
한양대,미래자동차공학과,종합,학생부종합(면접형),70%컷(최종),4.4,2026,4,25
한양대,수학교육과,종합,학생부종합(면접형),70%컷(최종),2.01,2026,3,28.33
한양대,신소재공학부,종합,학생부종합(면접형),70%컷(최종),4.41,2026,7,32.43
한양대,에너지공학과,종합,학생부종합(면접형),70%컷(최종),5.06,2026,5,29.6
한양대,융합전자공학부,종합,학생부종합(면접형),70%컷(최종),4.82,2026,10,26.9
한양대,전기·생체공학부(바이오메디컬공학전공),종합,학생부종합(면접형),70%컷(최종),2.65,2026,4,46.75
한양대,전기·생체공학부(전기공학전공),종합,학생부종합(면접형),70%컷(최종),4.16,2026,6,26.67
한양대,컴퓨터소프트웨어학부,종합,학생부종합(면접형),70%컷(최종),4.86,2026,13,24.54
한양대,화학공학과,종합,학생부종합(면접형),70%컷(최종),4.63,2026,4,30
한양대,[유형1] 한양인터칼리지학부(인문),종합,학생부종합(서류형),70%컷(최종),4.36,2026,10,16.4
한양대,경영학부,종합,학생부종합(서류형),70%컷(최종),2.83,2026,50,11.5
한양대,경제금융학부,종합,학생부종합(서류형),70%컷(최종),3.27,2026,10,12.47
한양대,관광학부,종합,학생부종합(서류형),70%컷(최종),2.98,2026,5,22
한양대,국어국문학과,종합,학생부종합(서류형),70%컷(최종),3.54,2026,7,18.57
한양대,국제학부,종합,학생부종합(서류형),70%컷(최종),3.36,2026,16,18.15
한양대,독어독문학과,종합,학생부종합(서류형),70%컷(최종),3.9,2026,7,11.69
한양대,미디어커뮤니케이션학과,종합,학생부종합(서류형),70%컷(최종),3.58,2026,6,19.78
한양대,사학과,종합,학생부종합(서류형),70%컷(최종),3.16,2026,6,23.33
한양대,사회학과,종합,학생부종합(서류형),70%컷(최종),3.6,2026,8,15.88
한양대,실내건축디자인학과,종합,학생부종합(서류형),70%컷(최종),3.46,2026,6,15.38
한양대,연극영화학과(영화),종합,학생부종합(서류형),70%컷(최종),2.75,2026,7,15.14
한양대,영어영문학과,종합,학생부종합(서류형),70%컷(최종),3.49,2026,8,13
한양대,의류학과,종합,학생부종합(서류형),70%컷(최종),3.33,2026,6,18.58
한양대,정보시스템학과(상경),종합,학생부종합(서류형),70%컷(최종),3.04,2026,6,15.17
한양대,정책학과,종합,학생부종합(서류형),70%컷(최종),3.56,2026,17,14.83
한양대,정치외교학과,종합,학생부종합(서류형),70%컷(최종),1.77,2026,8,14.13
한양대,중어중문학과,종합,학생부종합(서류형),70%컷(최종),3.99,2026,7,12.15
한양대,철학과,종합,학생부종합(서류형),70%컷(최종),3.63,2026,4,18
한양대,파이낸스경영학과,종합,학생부종합(서류형),70%컷(최종),3.17,2026,7,11.89
한양대,행정학과,종합,학생부종합(서류형),70%컷(최종),2.32,2026,6,12.42
한양대,[유형1] 한양인터칼리지학부(자연),종합,학생부종합(서류형),70%컷(최종),2.49,2026,25,23.48
한양대,간호학과,종합,학생부종합(서류형),70%컷(최종),2.94,2026,7,13.46
한양대,건설환경공학과,종합,학생부종합(서류형),70%컷(최종),3.65,2026,11,16.82
한양대,건축공학부,종합,학생부종합(서류형),70%컷(최종),2.49,2026,9,13.78
한양대,건축학부(5년제),종합,학생부종합(서류형),70%컷(최종),4.36,2026,10,19.3
한양대,기계공학부,종합,학생부종합(서류형),70%컷(최종),3.07,2026,14,24.64
한양대,데이터사이언스학부,종합,학생부종합(서류형),70%컷(최종),2.39,2026,14,18.71
한양대,도시공학과,종합,학생부종합(서류형),70%컷(최종),2.68,2026,8,15.38
한양대,물리학과,종합,학생부종합(서류형),70%컷(최종),2.45,2026,11,20.18
한양대,미래자동차공학과,종합,학생부종합(서류형),70%컷(최종),2.82,2026,14,14.93
한양대,산업공학과,종합,학생부종합(서류형),70%컷(최종),1.71,2026,7,17
한양대,생명공학과,종합,학생부종합(서류형),70%컷(최종),3.44,2026,9,21.56
한양대,생명과학과,종합,학생부종합(서류형),70%컷(최종),3.38,2026,13,19.92
한양대,수학과,종합,학생부종합(서류형),70%컷(최종),2.93,2026,9,17
한양대,식품영양학과,종합,학생부종합(서류형),70%컷(최종),2.38,2026,6,21.09
한양대,신소재공학부,종합,학생부종합(서류형),70%컷(최종),3.05,2026,7,25.43
한양대,에너지공학과,종합,학생부종합(서류형),70%컷(최종),3.24,2026,5,17.8
한양대,원자력공학과,종합,학생부종합(서류형),70%컷(최종),3.5,2026,9,13.67
한양대,유기나노공학과,종합,학생부종합(서류형),70%컷(최종),3.45,2026,8,20
한양대,융합전자공학부,종합,학생부종합(서류형),70%컷(최종),2.62,2026,28,18.36
한양대,자원환경공학과,종합,학생부종합(서류형),70%컷(최종),2.82,2026,10,23.9
한양대,전기·생체공학부(바이오메디컬공학전공),종합,학생부종합(서류형),70%컷(최종),3.23,2026,4,23.5
한양대,전기·생체공학부(전기공학전공),종합,학생부종합(서류형),70%컷(최종),2.38,2026,7,16.57
한양대,컴퓨터소프트웨어학부,종합,학생부종합(서류형),70%컷(최종),2.54,2026,13,24.46
한양대,화학공학과,종합,학생부종합(서류형),70%컷(최종),1.77,2026,4,22
한양대,화학과,종합,학생부종합(서류형),70%컷(최종),2.18,2026,14,17.79
한양대,스포츠산업과학부(스포츠매니지먼트전공),종합,학생부종합(서류형),70%컷(최종),1.94,2026,7,29.71
한양대,스포츠산업과학부(스포츠사이언스전공),종합,학생부종합(서류형),70%컷(최종),1.78,2026,6,25.33
한양대,반도체공학과,종합,학생부종합(서류형)(정원외),70%컷(최종),3.17,2026,22,20.32
한양대,[유형1] 한양인터칼리지학부(인문),종합,학생부종합(추천형),70%컷(최종),2.59,2026,15,22.5
한양대,경영학부,종합,학생부종합(추천형),70%컷(최종),3.51,2026,30,17.22
한양대,경제금융학부,종합,학생부종합(추천형),70%컷(최종),2.88,2026,17,17.88
한양대,관광학부,종합,학생부종합(추천형),70%컷(최종),3.89,2026,4,15.25
한양대,국제학부,종합,학생부종합(추천형),70%컷(최종),3.56,2026,20,19.44
한양대,미디어커뮤니케이션학과,종합,학생부종합(추천형),70%컷(최종),2.43,2026,7,16.5
한양대,영어영문학과,종합,학생부종합(추천형),70%컷(최종),3.42,2026,8,15.4
한양대,정책학과,종합,학생부종합(추천형),70%컷(최종),3.57,2026,17,22.7
한양대,파이낸스경영학과,종합,학생부종합(추천형),70%컷(최종),3.16,2026,7,13.4
한양대,[유형1] 한양인터칼리지학부(자연),종합,학생부종합(추천형),70%컷(최종),2.47,2026,30,43.87
한양대,기계공학부,종합,학생부종합(추천형),70%컷(최종),1.92,2026,11,31.64
한양대,데이터사이언스학부,종합,학생부종합(추천형),70%컷(최종),1.9,2026,12,26.2
한양대,신소재공학부,종합,학생부종합(추천형),70%컷(최종),1.93,2026,5,38.2
한양대,융합전자공학부,종합,학생부종합(추천형),70%컷(최종),2.59,2026,10,30.3
한양대,의예과,종합,학생부종합(추천형),70%컷(최종),1.25,2026,40,16.23
한양대,전기·생체공학부(바이오메디컬공학전공),종합,학생부종합(추천형),70%컷(최종),1.57,2026,4,39.25
한양대,전기·생체공학부(전기공학전공),종합,학생부종합(추천형),70%컷(최종),2.08,2026,5,26
한양대,컴퓨터소프트웨어학부,종합,학생부종합(추천형),70%컷(최종),2.47,2026,11,26.18
한양대,화학공학과,종합,학생부종합(추천형),70%컷(최종),1.91,2026,5,32.2
한양대(ERICA),[유형1] LIONS자율전공학부(인문사회계열),교과,학생부교과(지역균형선발),70%컷(최종),2.82,2026,20,4.38
한양대(ERICA),경영학부,교과,학생부교과(지역균형선발),70%컷(최종),2.73,2026,21,7.5
한양대(ERICA),경제학부,교과,학생부교과(지역균형선발),70%컷(최종),2.9,2026,14,4.29
한양대(ERICA),광고홍보학과,교과,학생부교과(지역균형선발),70%컷(최종),2.72,2026,12,4.17
한양대(ERICA),글로벌문화통상학부,교과,학생부교과(지역균형선발),70%컷(최종),2.9,2026,20,5.65
한양대(ERICA),문화인류학과,교과,학생부교과(지역균형선발),70%컷(최종),2.68,2026,7,5.71
한양대(ERICA),문화콘텐츠학과,교과,학생부교과(지역균형선발),70%컷(최종),2.8,2026,7,14
한양대(ERICA),미디어학과,교과,학생부교과(지역균형선발),70%컷(최종),2.59,2026,12,4.36
한양대(ERICA),보험계리학과,교과,학생부교과(지역균형선발),70%컷(최종),2.93,2026,9,5.43
한양대(ERICA),[유형1] LIONS자율전공학부(자연계열),교과,학생부교과(지역균형선발),70%컷(최종),2.5,2026,50,8.65
한양대(ERICA),ICT융합학부,교과,학생부교과(지역균형선발),70%컷(최종),2.64,2026,10,3.9
한양대(ERICA),건설환경공학과,교과,학생부교과(지역균형선발),70%컷(최종),2.75,2026,9,3.7
한양대(ERICA),건축공학전공,교과,학생부교과(지역균형선발),70%컷(최종),2.75,2026,8,5.22
한양대(ERICA),건축학전공,교과,학생부교과(지역균형선발),70%컷(최종),2.81,2026,8,6.11
한양대(ERICA),교통·물류공학과,교과,학생부교과(지역균형선발),70%컷(최종),2.86,2026,8,4.86
한양대(ERICA),기계공학과,교과,학생부교과(지역균형선발),70%컷(최종),2.56,2026,27,4.07
한양대(ERICA),로봇공학과,교과,학생부교과(지역균형선발),70%컷(최종),2.54,2026,8,4
한양대(ERICA),바이오나노공학전공,교과,학생부교과(지역균형선발),70%컷(최종),2.62,2026,7,3.75
한양대(ERICA),바이오신약융합학부,교과,학생부교과(지역균형선발),70%컷(최종),2.23,2026,25,4.4
한양대(ERICA),반도체·디스플레이공학전공,교과,학생부교과(지역균형선발),70%컷(최종),2.91,2026,8,3.88
한양대(ERICA),배터리소재화학공학과,교과,학생부교과(지역균형선발),70%컷(최종),2.43,2026,14,3.19
한양대(ERICA),분자의약전공,교과,학생부교과(지역균형선발),70%컷(최종),2.49,2026,10,4.7
한양대(ERICA),산업경영공학과,교과,학생부교과(지역균형선발),70%컷(최종),2.61,2026,7,4.29
한양대(ERICA),수리데이터사이언스학과,교과,학생부교과(지역균형선발),70%컷(최종),2.92,2026,6,4.5
한양대(ERICA),신소재·반도체공학전공,교과,학생부교과(지역균형선발),70%컷(최종),2.4,2026,15,5.29
한양대(ERICA),약학과,교과,학생부교과(지역균형선발),70%컷(최종),1.04,2026,5,10.8
한양대(ERICA),에너지바이오학과,교과,학생부교과(지역균형선발),70%컷(최종),2.71,2026,8,3.14
한양대(ERICA),인공지능학과,교과,학생부교과(지역균형선발),70%컷(최종),2.58,2026,13,5.42
한양대(ERICA),전자공학부,교과,학생부교과(지역균형선발),70%컷(최종),2.43,2026,31,4.72
한양대(ERICA),차세대반도체융합공학부,교과,학생부교과(지역균형선발),70%컷(최종),2.78,2026,13,4.15
한양대(ERICA),컴퓨터전공,교과,학생부교과(지역균형선발),70%컷(최종),2.63,2026,11,3.83
한양대(ERICA),컴퓨터학부,교과,학생부교과(지역균형선발),70%컷(최종),3.38,2026,5,4
한양대(ERICA),해양융합공학과,교과,학생부교과(지역균형선발),70%컷(최종),2.62,2026,8,6.13
한양대(ERICA),[유형1] LIONS자율전공학부(전계열),교과,학생부교과(지역균형선발),70%컷(최종),2.56,2026,69,6.78
한양대(ERICA),국방전략기술공학과,종합,학생부종합(국방전략기술공학)(정원외),70%컷(최종),3.77,2024,37,5.18
한양대(ERICA),[유형1] LIONS자율전공학부(전계열),종합,학생부종합(면접형),70%컷(최종),4.74,2026,60,33.17
한양대(ERICA),[유형1] LIONS자율전공학부(인문사회계열),종합,학생부종합(서류형),70%컷(최종),3.99,2026,68,17.43
한양대(ERICA),경영학부,종합,학생부종합(서류형),70%컷(최종),3.05,2026,22,11.82
한양대(ERICA),경제학부,종합,학생부종합(서류형),70%컷(최종),3.26,2026,11,11.18
한양대(ERICA),광고홍보학과,종합,학생부종합(서류형),70%컷(최종),2.87,2026,10,12.2
한양대(ERICA),글로벌문화통상학부,종합,학생부종합(서류형),70%컷(최종),4.58,2026,40,19.85
한양대(ERICA),문화인류학과,종합,학생부종합(서류형),70%컷(최종),3.55,2026,5,11.2
한양대(ERICA),문화콘텐츠학과,종합,학생부종합(서류형),70%컷(최종),2.94,2026,5,18.4
한양대(ERICA),미디어학과,종합,학생부종합(서류형),70%컷(최종),2.91,2026,10,12.5
한양대(ERICA),[유형1] LIONS자율전공학부(자연계열),종합,학생부종합(서류형),70%컷(최종),3.09,2026,53,19.71
한양대(ERICA),ICT융합학부,종합,학생부종합(서류형),70%컷(최종),2.99,2026,5,13
한양대(ERICA),건설환경공학과,종합,학생부종합(서류형),70%컷(최종),2.97,2026,5,16
